time,0#0,0#1,0#2,0#3,0#4,1#0,1#1,1#2,1#3,1#4,2#0,2#1,2#2,2#3,2#4,3#0,3#1,3#2,3#3,3#4,4#0,4#1,4#2,4#3,4#4,myVelocity,myHeading,myX,myY,mySection,averageEnemyDistance,gotHit
695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.5,273.43825794251666,407.051935745153,501.17418350043056,2#4,262.42903802742563,0
712,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8.0,273.4382579425166,349.1563354598618,504.6526123994873,2#4,377.5950211536164,0
741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0291268942310116,0.0792081851959825,322.5355609466272,460.96521160499975,2#3,300.8853602287755,0
769,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,339.3004551734984,312.8163874827285,460.84188773537016,1#3,402.2449502479801,0
792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,358.0444751981712,315.7277640300706,369.1255088353503,1#3,306.04084694693944,0
816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,358.044475198171,319.95565262210266,245.298848720897,1#2,414.12075533592855,0
841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0,3.678238721993393,323.38491973590504,315.987640336302,2#2,331.6458954969894,0
864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0,3.678238721993352,331.59654076854787,443.72396751074456,2#3,312.1025472500985,0
881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.0,341.1276569653317,323.0977557538857,476.5349796416505,2#3,392.4296115228819,0
905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8.0,341.565051177078,294.60747286907394,561.1775813927782,1#4,385.5385843206877,0
937,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.0,283.1600773106634,364.9102990309793,563.8411145484683,2#4,375.4850196745537,0
960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,283.1600773106634,362.9628234762135,564.2964594326932,2#4,344.0058139043583,0
16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-8.0,124.0312533000224,387.0113668658436,86.98022587334772,2#0,271.88406030335227,0
45,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-8.0,124.20950732442684,288.28390212024544,153.91766338070258,1#1,278.87289679632687,0
73,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-8.0,124.2095073244269,175.81363012522263,230.37966647613305,1#1,447.5386412929784,0
99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.0,134.2095073244288,94.0,286.0,0#2,537.8918279457761,0
125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,-8.0,204.51974291179965,124.02616432312183,374.3269462234459,0#3,553.2427119036461,0
149,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,-8.0,201.4628859247198,175.09953223887766,491.94881025975405,1#4,508.6742580721007,0
173,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1.0,170.0,205.17364817766693,567.0151922469878,1#4,601.0403177940613,0
196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.0,161.02706750660266,249.3888032995365,438.4032957564447,1#3,496.8264288814198,0
219,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,179.93018851631197,276.0,361.0,1#3,374.6104222832568,1
234,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7.0,161.0174794905409,284.95576995492195,334.48316274240347,1#2,326.45491527521745,1
257,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,-4.0,163.7699732788181,292.457166441916,310.6882882677238,1#2,334.29475096660457,0
290,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0,145.45467866439768,233.0,366.0,1#3,480.9708626054155,1
314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0.0,123.64182263567892,128.0,416.0,0#3,617.611540750312,1
356,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,6.0,115.67852167374404,50.39465442319018,448.5159016385618,0#3,656.2765080993353,1
356,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,6.0,115.67852167374404,50.39465442319018,448.5159016385618,0#3,656.2765080993353,1
381,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,7.0,69.47296472966977,158.06412724885715,456.9561743473458,0#3,568.5786006237071,0
405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,3.999999999999997,81.5521599378438,266.8854976699101,495.5050234682968,1#4,545.541554182867,0
429,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,8.0,81.55215993784374,403.3881995581007,515.7784636604226,2#4,500.4172671558931,0
452,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0,78.56094786939221,501.2148992482855,530.8880343006997,3#4,433.2116936089635,0
486,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-8.0,41.55628156239576,433.8283129583722,475.1490039567913,2#3,301.31023902227423,1
509,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,-8.0,41.55628156239576,359.53250518500334,391.3389034479467,2#3,136.1872390394528,0
542,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.4999999999999813,41.94440654224708,317.98954464201194,344.5372376467501,1#2,269.14945590550394,0
573,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5.0,40.95613561405903,263.8096127734755,284.32419957125603,1#2,268.50958311122866,0
615,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,59.54801439935909,432.4282798865167,385.43304099528814,2#3,275.5345773411336,1
655,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,29.701767273026764,481.0,414.0,3#3,266.64524857266,0
681,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.0,81.92362973748435,384.0112523211465,390.4218488535872,2#3,271.4760791116426,0
724,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-3.0,81.92362973748439,251.34030672631084,371.5957978876472,1#3,284.7179878832028,0
755,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-4.0,121.8552358501771,188.93633351941168,379.2349070909295,1#3,277.8757379730108,1
772,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,142.71739841318094,139.9953974881383,439.7519859618719,0#3,404.3407723805911,1
42,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0.9276573457694608,193.07044407320817,420.7089767446915,329.22450965138324,2#2,224.2850489840756,1
96,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6.0,91.3041762901056,565.49308266767,250.97113382495823,3#2,296.0332653255161,1
417,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-8.0,234.61067966909349,641.0016896354555,272.2798888120722,4#2,391.15779046825537,1
548,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.5,271.50894612529515,272.9383027327761,236.9367886299652,1#1,343.1070002286761,1
612,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.0,306.9571057664947,101.89507343336648,366.5265637977528,0#3,281.34356887158924,1
655,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.0,343.17210890158265,157.0,253.0,0#2,215.4117352079608,1
687,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-8.0,273.94007284278507,255.2763916101453,239.8022726460885,1#1,256.6217441725822,0
712,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0,263.3589945056668,372.6790601036532,240.54097414936345,2#2,367.9890639121177,0
744,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.0,263.3589945056668,485.9141489323404,253.72485286388928,3#2,360.7520038187947,0
785,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.0,263.3589945056692,703.0,279.0,4#2,406.315675934508,1
309,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,236.99334872358696,670.9715285324405,470.8447535766281,4#3,616.7044261132125,1
747,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-7.0,271.97510696847854,224.9187662524206,95.83089837961698,1#0,341.1110610018354,1
769,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-6.0,271.97510696847854,305.87064377321644,93.03920966880692,1#0,252.52938882020905,1
849,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,358.32657258985006,283.2466329649906,258.32919397918783,1#2,203.3346994489627,1
29,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,89.71127230796604,635.5528899733157,397.4260866617487,3#3,258.3856023319293,1
47,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,89.71127230796604,635.5528899733157,397.4260866617487,3#3,200.74729143989825,1
68,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,89.71127230796604,635.5528899733157,397.4260866617487,3#3,219.04896155607528,1
81,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0.0,89.71127230796604,635.5528899733157,397.4260866617487,3#3,237.23418218190875,1
102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,89.71127230796604,635.5528899733157,397.4260866617487,3#3,160.4919619930635,1
122,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0.0,89.71127230796604,635.5528899733157,397.4260866617487,3#3,162.94199857943124,1
92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,4.0,10.980650010173555,523.9047746835531,417.8169156767742,3#3,185.6929103127521,1
172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,-0.9999999999999964,78.81824578980327,189.70237250351235,394.8248875879037,1#3,460.6352713434664,0
212,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,56.87906185862951,82.16248090654307,372.4535919399432,0#3,471.661453803795,1
243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-8.0,13.237833032328844,49.25620753670806,245.10699337420812,0#2,588.7527999116433,0
269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,-4.0,14.237280465761062,26.54061880117746,149.3071446869935,0#1,653.6810160152519,0
292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0.8041263235098768,44.85309474263241,42.887230747042544,140.1333024164301,0#1,698.6586981053118,0
315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,8.0,46.39639520302604,70.30227851783695,175.9038534587356,0#1,602.3551250318145,1
332,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.0,46.396395203025975,123.88778546014623,226.93907115921883,0#1,552.6503146307251,1
334,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,5.0,46.396395203026,130.40494170988654,233.1460570957641,0#1,501.0609153724775,1
365,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,8.0,42.59178355887178,240.11132106895465,344.68694926037506,1#2,377.6953167033451,1
402,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,7.0,42.59178355887177,348.3945856278214,462.47801265855696,2#3,281.2318815578865,0
431,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,-3.999999999999986,6.8723245352134565,345.4432217723742,452.4419825695159,2#3,279.93244911746456,0
461,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,0.0,361.0,343.0,2#2,273.8777368583732,0
482,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,353.6973546310964,371.5388994444431,247.58023475977345,2#2,387.8425052977589,0
525,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0,353.6973546310964,396.89552238805976,18.0,2#0,536.5844707829762,1
540,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,8.0,327.88868861777974,360.4976643904681,76.45667122978477,2#0,522.3616202761601,1
562,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0.0,327.88868861777974,298.8360305810485,174.7106427319741,1#1,504.90189170950606,0
597,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0,327.88868861777974,298.8360305810485,174.7106427319741,1#1,489.6346790708529,1
49,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,8.0,60.73583596289655,454.8108921453298,229.51415860712348,2#1,157.89403208698255,1
96,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,2.0,30.401097123638305,575.6502114495426,323.49495243201943,3#2,219.63673018406973,1
136,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-4.0,28.156268775175864,596.8826150947131,430.94539580773153,3#3,352.5424122454881,1
144,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,-8.0,28.1610669105868,569.5094106493178,379.8111834016468,3#3,299.9461144706249,1
253,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,4.0,358.30454404371534,345.10429858143203,108.83226000214344,2#0,282.68268064089347,1
295,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4.0,341.6736109339338,293.4355263719151,268.6088993120749,1#2,262.43956873447786,0
318,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,6.0,305.8537444886323,264.04855412349025,306.77087987827247,1#2,293.5233034161311,0
350,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,8.0,305.85374448863234,141.66082517351873,395.2143296214181,0#3,268.76775653582814,0
378,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-4.999999999999993,277.13704409350413,162.6154289253399,387.087383908333,1#3,238.3207107984212,1
385,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0,277.13704409350413,174.52245072950834,385.5964674938223,1#3,197.90708955294613,1
413,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-5.0,277.13704409350413,260.8483588097294,374.7873234886195,1#3,193.0761931863489,0
443,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,-5.0,275.822510822382,361.8778026968994,362.2293877496168,2#3,192.6118521940831,0
467,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0.0,273.13905862630645,498.2149135993957,348.8913779421431,3#2,207.3256024813708,0
504,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2.375000000000018,235.5376156717876,450.7374515275639,333.4154116098838,2#2,240.28870288348097,0
526,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,8.0,235.5376156717875,338.7088039173711,256.52849634056565,2#2,229.80209467296757,0
552,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,8.0,156.83034015240906,304.68486706903207,194.49612044866407,1#1,199.7150483475717,0
586,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,134.32993883132303,364.0,125.0,2#1,314.87124145703376,0
616,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.2540528126746828,222.6326762988968,379.0,191.00000000000003,2#1,213.9814661571928,0
646,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,170.0,391.1736481776669,245.0151922469878,2#2,129.31357237351384,0
670,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,127.07232590322174,479.2398175677532,172.3049729426206,2#1,290.6578744847626,0
694,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.348042048622369,127.07232590322184,608.2531110193921,74.83090600610375,3#0,435.0413773424317,0
734,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-5.5,118.68686165580512,620.01742640064,60.56715952781309,3#0,477.6578273199341,1
44,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.0,118.08693349374212,178.05869597854337,342.8048962145872,1#2,152.16966194824343,1
48,0,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.0,118.08693349374212,149.82719969015545,357.8708385123243,0#2,180.7991176843664,1
94,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,171.65041143930708,93.6173821557708,332.87621817398906,0#2,179.75661098092476,1
136,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7.0,171.34745820888529,118.66370190658034,163.35281604247206,0#1,299.74439302862714,1
172,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-8.0,255.30556720911184,190.5020164896648,140.09910689710304,1#1,294.15687372966005,1
214,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-5.0,255.30556720911184,257.24519242686387,157.6019199800362,1#1,289.647416468204,0
237,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-8.0,255.3055672091119,378.1567430377316,189.3099146954948,2#1,318.2470704885664,0
286,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,-8.0,174.47982916542708,509.6082205269647,277.53766257983494,3#2,296.22356608724755,1
325,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-6.0,160.26448506983996,434.60160109680834,385.6269385589948,2#3,269.0111943008376,0
347,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-8.0,160.26448506984,391.7163977557945,505.16713821751904,2#4,370.6437816896953,0
387,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.1525078658099232,90.0,364.0,582.0,2#4,497.7502231926409,0
402,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,2.0,120.89795721937746,446.7569065471536,533.5566235897486,2#4,412.6978885861103,0
435,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,130.07414147776214,568.0,461.0,3#3,440.4984868181724,0
457,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,251.00000000000003,520.9637293597432,427.00075712550654,3#3,354.803972797174,1
485,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.1027928099659476,209.0095586147931,496.79899656092977,435.1162739247607,3#3,416.371524208993,0
507,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,251.2455708588067,453.9591236302122,416.908481597955,2#3,286.1503740660884,0
534,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,251.2455708588068,310.0295213134592,368.03855652187895,1#3,252.1095518401143,0
564,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.0,298.2871696089604,322.8822961306846,317.58636520669535,2#2,154.82782216857862,0
587,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-7.0,298.2871696089604,442.6416514809102,253.13718518011643,2#2,226.86663657747096,0
612,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0,298.28716960896054,574.7291757642475,182.0535307390366,3#1,305.35625081578075,0
635,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,-4.0,297.9094954563328,639.0374121424791,147.35033525862198,3#1,408.2324797372062,0
651,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.1604645378002711,294.8266405876008,670.3071996541069,130.3952512316767,4#1,465.5695877581864,0
699,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,157.85900493195197,707.8586257837354,168.17931709643818,4#1,342.83815423607683,1
732,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-8.0,127.92077192437182,561.5135934314366,279.7515148383214,3#2,293.48253781102545,0
755,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,127.92077192437183,509.448745587727,320.3132162204304,3#2,359.12393403949005,0
19,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,6.8833827526759706e-15,82.14134489834143,393.0,471.0,2#3,290.4191629768777,0
42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,-6.0,82.43029494518218,284.9498988339588,456.64118256929686,1#3,361.6918264554749,0
64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,-8.0,82.43029494518221,166.98694434993217,440.9650424385292,1#3,396.512845087268,0
90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.0,69.1649266988966,100.65867728148376,435.7874961975776,0#3,394.8485250190745,0
132,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,7.0,112.61216304181842,260.3495918009994,386.53482316858856,1#3,278.32253482983293,1
181,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,8.0,112.61216304181838,489.2854886012586,291.180981314884,3#2,304.8804492815205,0
221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,-0.9999999999999932,116.40677594566388,539.1043408297195,269.4447411052427,3#2,258.93839788958525,1
238,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-3.0,116.40677594566388,484.4691314426112,296.5739485250482,3#2,254.77427597231383,1
270,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0.0,155.32313682966296,474.2525005146521,271.27396946811007,2#2,290.638958279556,1
318,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,-1.0,125.65824455535618,415.8143341049643,297.74028252700174,2#2,376.6862517833658,0
348,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,-6.0,125.65824455535618,315.06327036778373,370.0259875856548,1#3,331.4969341078169,0
377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,-8.0,125.65824455535612,192.37447501041052,458.0513219715954,1#3,405.1182711868517,0
395,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,-5.422657528872087,125.65824455535596,116.93686005007665,512.1754272969328,0#4,422.61737689540223,0
426,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0,94.1862774923171,188.71941034746408,499.36276547041655,1#4,402.8622592117894,0
458,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2.2499999999999982,99.3446719020997,241.4746354345528,493.6307561943141,1#4,406.3334208017309,0
489,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3.0416504033282594,99.34467190209972,377.9721729032096,471.1691361045352,2#3,430.8623896524096,0
518,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,-6.2088000625647375,141.44953470384206,332.129597148158,529.8177604415273,2#4,438.7488213231724,0
552,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4.0,125.5,298.7844107796122,577.4473151479884,1#4,549.7308046582044,1
590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0,261.8954790893736,293.0366888736675,451.8331018682106,1#3,415.0397460462783,0
628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,-3.0,15.615563514721025,326.0641403605815,380.89667467290224,2#3,326.28896610349574,0
653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-5.0,5.92292535021162,278.5955426104292,318.2140293169522,1#2,466.3347769489551,0
